order_id,order_date,region,country,category,product,channel,quantity,unit_price,discount_rate,revenue,customer_segment,delivery_days
ORD-100053,2023-12-14,LATAM,Chile,Home,Cast Iron Pan,marketplace,2,58.7,0.1,105.66,SMB,10.0
ORD-100167,2023-12-14,EMEA,Spain,Sports,Carbon Racket,marketplace,3,110.97,0.1,299.62,Consumer,4.0
ORD-100466,2023-12-14,North America,Mexico,Beauty,Serum Vitamin C,retail,7,54.37,0.2,304.47,Enterprise,3.0
ORD-101159,2023-12-14,North America,Mexico,Electronics,4K Monitor,web,3,238.87,0.05,680.78,Consumer,2.0
ORD-101169,2023-12-14,APAC,India,Home,Cast Iron Pan,retail,9,83.71,0.2,602.71,Enterprise,5.0
ORD-101231,2023-12-14,EMEA,France,Electronics,Smart Watch,marketplace,5,118.55,0.0,592.75,Enterprise,5.0
ORD-102212,2023-12-14,North America,Canada,Electronics,4K Monitor,partner,3,240.17,0.0,720.51,Consumer,1.0
ORD-103230,2023-12-14,North America,United States,Beauty,Argan Shampoo,web,1,54.17,0.1,48.75,Consumer,
ORD-104159,2023-12-14,North America,Mexico,Grocery,Olive Oil 750ml,web,4,22.87,0.0,91.48,Consumer,3.0
ORD-104415,2023-12-14,North America,Mexico,Beauty,Argan Shampoo,web,2,27.92,0.0,55.84,Consumer,5.0
ORD-104698,2023-12-14,EMEA,United Kingdom,Electronics,Laptop Air 13,partner,2,318.51,0.0,637.02,Consumer,8.0
ORD-104910,2023-12-14,APAC,Japan,Sports,Carbon Racket,web,4,132.55,0.15,450.67,SMB,6.0
ORD-100248,2023-12-15,EMEA,Italy,Electronics,Noise Buds,marketplace,3,528.66,0.0,1585.98,Consumer,5.0
ORD-100291,2023-12-15,North America,United States,Grocery,Arabica Beans 1kg,marketplace,4,28.54,0.05,108.45,Consumer,5.0
ORD-100592,2023-12-15,North America,Mexico,Grocery,Arabica Beans 1kg,web,4,18.6,0.0,74.4,Consumer,2.0
ORD-100875,2023-12-15,North America,Canada,Sports,Carbon Racket,marketplace,3,85.95,0.15,219.17,Consumer,3.0
ORD-101257,2023-12-15,APAC,India,Grocery,Arabica Beans 1kg,marketplace,1,20.35,0.0,20.35,Consumer,5.0
ORD-101396,2023-12-15,LATAM,Brazil,Beauty,Serum Vitamin C,web,6,26.99,0.0,161.94,Consumer,15.0
ORD-101433,2023-12-15,North America,United States,Beauty,Matte Lipstick,web,3,47.69,0.1,128.76,SMB,6.0
ORD-101769,2023-12-15,North America,Canada,Sports,Trail Runners,web,4,119.81,0.0,479.24,SMB,3.0
ORD-101822,2023-12-15,EMEA,Italy,Electronics,4K Monitor,web,3,491.26,0.1,1326.4,SMB,2.0
ORD-102202,2023-12-15,EMEA,Spain,Electronics,Noise Buds,marketplace,3,336.98,0.0,1010.94,Consumer,4.0
ORD-102251,2023-12-15,North America,United States,Electronics,Laptop Air 13,web,2,178.72,0.0,357.44,Consumer,5.0
ORD-102545,2023-12-15,APAC,Singapore,Electronics,Noise Buds,web,3,349.67,0.1,944.11,SMB,5.0
ORD-102555,2023-12-15,North America,United States,Electronics,4K Monitor,web,1,121.08,0.0,121.08,Consumer,3.0
ORD-102565,2023-12-15,EMEA,France,Beauty,Argan Shampoo,web,3,94.16,0.05,268.36,SMB,4.0
ORD-102636,2023-12-15,North America,United States,Sports,Trail Runners,marketplace,1,85.61,0.0,85.61,SMB,1.0
ORD-102686,2023-12-15,EMEA,Italy,Electronics,Noise Buds,marketplace,1,446.97,0.0,446.97,SMB,
ORD-102962,2023-12-15,North America,Mexico,Sports,Carbon Racket,retail,2,68.96,0.2,110.34,SMB,2.0
ORD-103022,2023-12-15,EMEA,Germany,Electronics,4K Monitor,retail,3,472.62,0.2,1134.29,SMB,3.0
ORD-103290,2023-12-15,North America,United States,Electronics,Laptop Air 13,web,2,123.95,0.0,247.9,Consumer,6.0
ORD-103949,2023-12-15,North America,United States,Electronics,4K Monitor,retail,7,278.13,0.2,1557.53,Enterprise,2.0
ORD-104638,2023-12-15,North America,United States,Grocery,Dark Chocolate 90%,web,3,20.89,0.0,62.67,Consumer,2.0
ORD-104721,2023-12-15,North America,United States,Grocery,Arabica Beans 1kg,retail,4,27.7,0.15,94.18,Enterprise,2.0
ORD-104832,2023-12-15,North America,Mexico,Sports,Trail Runners,web,2,49.36,0.0,98.72,Consumer,4.0
ORD-100086,2023-12-16,North America,Mexico,Beauty,Serum Vitamin C,web,1,73.87,0.0,73.87,Consumer,1.0
ORD-100912,2023-12-16,EMEA,France,Sports,Carbon Racket,marketplace,3,53.31,0.15,135.94,SMB,5.0
ORD-101254,2023-12-16,North America,Mexico,Sports,Carbon Racket,web,3,95.89,0.05,273.29,Consumer,1.0
ORD-102337,2023-12-16,APAC,Singapore,Sports,Carbon Racket,retail,9,215.67,0.2,1552.82,Enterprise,5.0
ORD-103057,2023-12-16,APAC,India,Home,Cast Iron Pan,web,3,79.43,0.0,238.29,Consumer,4.0
ORD-103140,2023-12-16,North America,United States,Beauty,Matte Lipstick,web,1,29.19,0.0,29.19,Consumer,4.0
ORD-103410,2023-12-16,APAC,Australia,Beauty,Serum Vitamin C,web,1,42.79,0.0,42.79,Consumer,7.0
ORD-104265,2023-12-16,North America,Canada,Beauty,Matte Lipstick,web,5,50.69,0.0,253.45,Consumer,1.0
ORD-101409,2023-12-17,APAC,Japan,Sports,Carbon Racket,marketplace,5,145.29,0.0,726.45,SMB,3.0
ORD-103656,2023-12-17,North America,Mexico,Electronics,Noise Buds,marketplace,4,248.92,0.1,896.11,Enterprise,2.0
ORD-104696,2023-12-17,EMEA,France,Electronics,Noise Buds,retail,2,451.83,0.0,903.66,SMB,8.0
ORD-100025,2023-12-18,EMEA,United Kingdom,Beauty,Serum Vitamin C,retail,1,39.25,0.3,27.48,SMB,5.0
ORD-100250,2023-12-18,APAC,Singapore,Beauty,Argan Shampoo,marketplace,2,62.83,0.05,119.38,SMB,6.0
ORD-100527,2023-12-18,North America,Mexico,Grocery,Olive Oil 750ml,web,4,26.56,0.2,84.99,SMB,2.0
ORD-100852,2023-12-18,APAC,Singapore,Beauty,Argan Shampoo,web,3,56.86,0.0,170.58,SMB,7.0
ORD-101394,2023-12-18,EMEA,United Kingdom,Electronics,Laptop Air 13,web,2,226.89,0.0,453.78,Consumer,5.0
ORD-101846,2023-12-18,North America,Canada,Home,Desk Lamp,partner,4,133.77,0.0,535.08,Consumer,3.0
ORD-102059,2023-12-18,North America,Mexico,Sports,Trail Runners,web,2,228.04,0.15,387.67,Consumer,1.0
ORD-102107,2023-12-18,North America,United States,Sports,Yoga Mat Pro,marketplace,2,130.1,0.1,234.18,SMB,1.0
ORD-102487,2023-12-18,North America,Canada,Beauty,Serum Vitamin C,marketplace,1,55.81,0.1,50.23,Consumer,2.0
ORD-103571,2023-12-18,APAC,India,Home,Espresso Maker,retail,2,94.74,0.15,161.06,Consumer,9.0
ORD-103915,2023-12-18,APAC,Australia,Beauty,Argan Shampoo,web,3,42.02,0.0,126.06,SMB,5.0
ORD-100299,2023-12-19,EMEA,United Kingdom,Beauty,Matte Lipstick,web,2,52.93,0.0,105.86,Consumer,3.0
ORD-100575,2023-12-19,EMEA,Spain,Home,Cast Iron Pan,web,2,95.42,0.05,181.3,Consumer,6.0
ORD-100986,2023-12-19,North America,Mexico,Electronics,Noise Buds,web,1,244.81,0.0,244.81,SMB,3.0
ORD-101596,2023-12-19,North America,Mexico,Beauty,Matte Lipstick,web,4,56.68,0.0,226.72,Consumer,1.0
ORD-102354,2023-12-19,North America,Mexico,Beauty,Serum Vitamin C,partner,9,46.35,0.15,354.58,Enterprise,2.0
ORD-102699,2023-12-19,North America,Mexico,Home,Espresso Maker,web,1,78.53,0.0,78.53,Consumer,1.0
ORD-102783,2023-12-19,APAC,Singapore,Grocery,Dark Chocolate 90%,marketplace,3,16.37,0.05,46.65,Consumer,6.0
ORD-102831,2023-12-19,EMEA,France,Beauty,Serum Vitamin C,retail,2,90.68,0.0,181.36,Consumer,4.0
ORD-103367,2023-12-19,North America,Mexico,Electronics,Laptop Air 13,partner,2,145.17,0.05,275.82,Consumer,3.0
ORD-104947,2023-12-19,APAC,Japan,Grocery,Dark Chocolate 90%,web,1,16.94,0.1,15.25,SMB,8.0
ORD-101090,2023-12-20,APAC,Japan,Grocery,Olive Oil 750ml,marketplace,9,22.33,0.3,140.68,Enterprise,6.0
ORD-101474,2023-12-20,APAC,Singapore,Grocery,Olive Oil 750ml,web,5,14.56,0.0,72.8,SMB,6.0
ORD-101803,2023-12-20,North America,Canada,Grocery,Arabica Beans 1kg,web,3,18.84,0.0,56.52,Consumer,4.0
ORD-102277,2023-12-20,North America,Canada,Sports,Carbon Racket,web,2,157.65,0.1,283.77,SMB,2.0
ORD-102543,2023-12-20,North America,United States,Sports,Trail Runners,web,6,221.64,0.0,1329.84,SMB,5.0
ORD-103159,2023-12-20,North America,United States,Grocery,Olive Oil 750ml,web,6,30.04,0.0,180.24,SMB,1.0
ORD-103211,2023-12-20,APAC,Japan,Grocery,Dark Chocolate 90%,partner,2,18.9,0.15,32.13,Consumer,4.0
ORD-103340,2023-12-20,North America,Mexico,Home,Espresso Maker,retail,1,71.44,0.0,71.44,Consumer,2.0
ORD-104243,2023-12-20,LATAM,Argentina,Grocery,Dark Chocolate 90%,retail,2,33.7,0.0,67.4,Consumer,16.0
ORD-104266,2023-12-20,APAC,India,Beauty,Argan Shampoo,partner,3,30.28,0.2,72.67,Consumer,9.0
ORD-104364,2023-12-20,North America,Mexico,Electronics,Noise Buds,web,3,337.07,0.0,1011.21,Consumer,1.0
ORD-104486,2023-12-20,APAC,Australia,Grocery,Arabica Beans 1kg,web,7,18.29,0.2,102.42,Enterprise,8.0
ORD-104988,2023-12-20,APAC,India,Sports,Carbon Racket,web,2,113.5,0.0,227.0,Consumer,5.0
ORD-100669,2023-12-21,EMEA,Germany,Home,Espresso Maker,web,3,52.16,0.15,133.01,Consumer,3.0
ORD-101009,2023-12-21,EMEA,United Kingdom,Electronics,Noise Buds,retail,2,399.89,0.1,719.8,SMB,5.0
ORD-101432,2023-12-21,EMEA,Spain,Home,Cast Iron Pan,web,8,80.45,0.2,514.88,Enterprise,5.0
ORD-102239,2023-12-21,EMEA,Italy,Electronics,Smart Watch,marketplace,2,176.74,0.05,335.81,Consumer,6.0
ORD-102271,2023-12-21,APAC,Japan,Electronics,Noise Buds,retail,4,135.73,0.2,434.34,SMB,7.0
ORD-102390,2023-12-21,North America,United States,Beauty,Matte Lipstick,web,1,27.21,0.1,24.49,Consumer,3.0
ORD-102706,2023-12-21,APAC,India,Home,Desk Lamp,web,3,73.04,0.05,208.16,SMB,7.0
ORD-103131,2023-12-21,EMEA,Germany,Electronics,4K Monitor,marketplace,1,124.92,0.15,106.18,Consumer,4.0
ORD-103751,2023-12-21,EMEA,Germany,Home,Cast Iron Pan,retail,2,74.86,0.0,149.72,Consumer,2.0
ORD-104614,2023-12-21,North America,Mexico,Sports,Carbon Racket,retail,2,206.82,0.0,413.64,Consumer,6.0
ORD-104857,2023-12-21,EMEA,United Kingdom,Grocery,Olive Oil 750ml,marketplace,3,18.83,0.2,45.19,Consumer,2.0
ORD-100282,2023-12-22,North America,United States,Beauty,Matte Lipstick,retail,2,42.59,0.1,76.66,Consumer,3.0
ORD-100599,2023-12-22,North America,United States,Home,Cast Iron Pan,retail,3,90.99,0.1,245.67,Consumer,1.0
ORD-100739,2023-12-22,LATAM,Argentina,Beauty,Argan Shampoo,web,3,66.49,0.0,199.47,Consumer,9.0
ORD-101144,2023-12-22,APAC,Singapore,Grocery,Dark Chocolate 90%,retail,3,24.94,0.2,59.86,Consumer,10.0
ORD-101436,2023-12-22,North America,Canada,Sports,Trail Runners,marketplace,5,119.04,0.0,595.2,Enterprise,1.0
ORD-101927,2023-12-22,North America,United States,Home,Cotton Duvet,web,2,131.92,0.1,237.46,SMB,1.0
ORD-102283,2023-12-22,EMEA,Italy,Electronics,Noise Buds,web,2,443.91,0.0,887.82,Consumer,6.0
ORD-102494,2023-12-22,EMEA,Italy,Electronics,Smart Watch,marketplace,1,186.74,0.0,186.74,SMB,6.0
ORD-102574,2023-12-22,APAC,Australia,Grocery,Dark Chocolate 90%,partner,3,22.26,0.0,66.78,Consumer,3.0
ORD-102756,2023-12-22,North America,Canada,Sports,Carbon Racket,web,2,269.71,0.2,431.54,SMB,1.0
ORD-102819,2023-12-22,EMEA,United Kingdom,Electronics,Laptop Air 13,web,3,463.31,0.05,1320.43,Consumer,3.0
ORD-103255,2023-12-22,LATAM,Argentina,Home,Cast Iron Pan,marketplace,2,80.3,0.05,152.57,Consumer,4.0
ORD-103380,2023-12-22,APAC,Singapore,Electronics,Smart Watch,retail,3,141.86,0.0,425.58,Consumer,8.0
ORD-103503,2023-12-22,North America,Mexico,Electronics,4K Monitor,partner,2,255.95,0.1,460.71,SMB,4.0
ORD-104258,2023-12-22,LATAM,Brazil,Sports,Yoga Mat Pro,partner,3,142.07,0.0,426.21,Consumer,6.0
ORD-104578,2023-12-22,North America,Canada,Electronics,Noise Buds,marketplace,1,290.66,0.0,290.66,Consumer,3.0
ORD-104626,2023-12-22,North America,Mexico,Sports,Trail Runners,web,2,156.85,0.0,313.7,SMB,4.0
ORD-100788,2023-12-23,EMEA,France,Sports,Carbon Racket,retail,3,70.51,0.0,211.53,Consumer,4.0
ORD-101779,2023-12-23,LATAM,Chile,Electronics,Smart Watch,web,2,213.45,0.0,426.9,Consumer,12.0
ORD-102638,2023-12-23,APAC,India,Beauty,Serum Vitamin C,retail,4,51.28,0.1,184.61,Consumer,1.0
ORD-103207,2023-12-23,APAC,Australia,Electronics,Laptop Air 13,retail,1,147.85,0.05,140.46,Consumer,6.0
ORD-103811,2023-12-23,North America,Mexico,Electronics,Laptop Air 13,marketplace,4,209.69,0.0,838.76,Consumer,3.0
ORD-104152,2023-12-23,North America,Mexico,Home,Cast Iron Pan,partner,3,74.77,0.05,213.09,SMB,4.0
ORD-104697,2023-12-23,EMEA,United Kingdom,Electronics,Noise Buds,web,1,87.52,0.05,83.14,Consumer,1.0
ORD-100079,2023-12-24,North America,Canada,Home,Espresso Maker,web,2,72.53,0.2,116.05,Consumer,4.0
ORD-100364,2023-12-24,North America,Canada,Home,Desk Lamp,retail,3,74.01,0.0,222.03,Consumer,3.0
ORD-100591,2023-12-24,North America,United States,Electronics,Noise Buds,web,1,175.85,0.05,167.06,Consumer,3.0
ORD-100931,2023-12-24,North America,Canada,Sports,Yoga Mat Pro,web,3,89.8,0.0,269.4,Consumer,3.0
ORD-101332,2023-12-24,LATAM,Brazil,Sports,Yoga Mat Pro,retail,3,104.99,0.2,251.98,SMB,10.0
ORD-101404,2023-12-24,APAC,Japan,Home,Cotton Duvet,web,1,38.64,0.1,34.78,Consumer,7.0
ORD-101406,2023-12-24,EMEA,Spain,Grocery,Olive Oil 750ml,retail,6,15.75,0.2,75.6,Enterprise,4.0
ORD-101578,2023-12-24,North America,Canada,Home,Cast Iron Pan,marketplace,3,69.27,0.0,207.81,Consumer,1.0
ORD-102036,2023-12-24,LATAM,Brazil,Electronics,Noise Buds,web,2,509.51,0.0,1019.02,Consumer,5.0
ORD-103084,2023-12-24,North America,Mexico,Sports,Trail Runners,partner,7,108.2,0.15,643.79,Enterprise,4.0
ORD-104992,2023-12-24,EMEA,Italy,Electronics,Smart Watch,web,3,512.09,0.0,1536.27,Consumer,2.0
ORD-100404,2023-12-25,North America,Mexico,Grocery,Arabica Beans 1kg,web,1,35.21,0.2,28.17,SMB,2.0
ORD-100454,2023-12-25,EMEA,Spain,Beauty,Matte Lipstick,web,3,40.75,0.05,116.14,Consumer,7.0
ORD-100535,2023-12-25,EMEA,Germany,Home,Cotton Duvet,marketplace,1,111.64,0.0,111.64,Consumer,2.0
ORD-100670,2023-12-25,North America,Canada,Grocery,Dark Chocolate 90%,web,2,18.93,0.05,35.97,Consumer,3.0
ORD-100747,2023-12-25,APAC,India,Home,Cotton Duvet,marketplace,3,60.13,0.1,162.35,Consumer,7.0
ORD-100766,2023-12-25,North America,United States,Home,Desk Lamp,marketplace,2,83.43,0.0,166.86,Consumer,2.0
ORD-100864,2023-12-25,North America,United States,Beauty,Argan Shampoo,web,3,39.65,0.0,118.95,Consumer,6.0
ORD-101271,2023-12-25,North America,Canada,Beauty,Argan Shampoo,web,3,52.07,0.2,124.97,SMB,3.0
ORD-101881,2023-12-25,North America,United States,Electronics,Laptop Air 13,web,5,83.08,0.0,415.4,Consumer,1.0
ORD-102609,2023-12-25,North America,United States,Beauty,Matte Lipstick,marketplace,4,31.03,0.0,124.12,Consumer,2.0
ORD-102848,2023-12-25,EMEA,Spain,Sports,Yoga Mat Pro,retail,3,75.96,0.2,182.3,Consumer,3.0
ORD-103246,2023-12-25,LATAM,Brazil,Sports,Yoga Mat Pro,web,2,82.01,0.0,164.02,Consumer,11.0
ORD-103379,2023-12-25,APAC,India,Sports,Carbon Racket,web,2,95.86,0.0,191.72,Consumer,5.0
ORD-103944,2023-12-25,EMEA,France,Beauty,Serum Vitamin C,partner,2,37.66,0.15,64.02,Consumer,6.0
ORD-104158,2023-12-25,North America,Mexico,Electronics,4K Monitor,marketplace,6,416.35,0.05,2373.2,Consumer,4.0
ORD-104217,2023-12-25,EMEA,Germany,Home,Cotton Duvet,web,4,129.68,0.0,518.72,Consumer,5.0
ORD-104677,2023-12-25,North America,Canada,Home,Espresso Maker,retail,5,53.3,0.05,253.18,SMB,2.0
ORD-104745,2023-12-25,North America,United States,Sports,Trail Runners,retail,4,58.02,0.05,220.48,Consumer,3.0
ORD-100634,2023-12-26,North America,Mexico,Electronics,Laptop Air 13,retail,1,172.1,0.0,172.1,Consumer,3.0
ORD-100994,2023-12-26,EMEA,France,Home,Cast Iron Pan,web,3,122.7,0.0,368.1,Consumer,3.0
ORD-101045,2023-12-26,EMEA,France,Sports,Yoga Mat Pro,web,1,35.57,0.0,35.57,SMB,5.0
ORD-102065,2023-12-26,North America,Mexico,Home,Espresso Maker,marketplace,1,94.43,0.0,94.43,Consumer,1.0
ORD-102208,2023-12-26,North America,Mexico,Electronics,Noise Buds,partner,5,290.42,0.05,1379.5,SMB,3.0
ORD-103176,2023-12-26,APAC,Australia,Electronics,Laptop Air 13,marketplace,4,376.66,0.1,1355.98,Enterprise,4.0
ORD-103608,2023-12-26,North America,Canada,Electronics,4K Monitor,web,2,186.3,0.1,335.34,SMB,2.0
ORD-103662,2023-12-26,APAC,India,Home,Cotton Duvet,web,3,58.06,0.2,139.34,Consumer,4.0
ORD-103999,2023-12-26,North America,Mexico,Electronics,Smart Watch,marketplace,3,160.44,0.0,481.32,Consumer,1.0
ORD-104586,2023-12-26,North America,Canada,Sports,Yoga Mat Pro,web,4,189.71,0.3,531.19,Enterprise,4.0
ORD-100231,2023-12-27,North America,Canada,Electronics,Noise Buds,web,2,296.7,0.1,534.06,SMB,1.0
ORD-101190,2023-12-27,APAC,Singapore,Home,Cast Iron Pan,web,10,78.04,0.1,702.36,Enterprise,6.0
ORD-101211,2023-12-27,North America,Mexico,Grocery,Arabica Beans 1kg,marketplace,6,17.09,0.1,92.29,Enterprise,3.0
ORD-101453,2023-12-27,North America,Mexico,Electronics,4K Monitor,partner,1,169.9,0.05,161.4,Consumer,2.0
ORD-101483,2023-12-27,LATAM,Argentina,Home,Cotton Duvet,web,1,53.11,0.1,47.8,Consumer,5.0
ORD-102389,2023-12-27,EMEA,United Kingdom,Home,Espresso Maker,retail,2,70.78,0.0,141.56,Consumer,3.0
ORD-102664,2023-12-27,North America,Mexico,Home,Cotton Duvet,web,2,203.12,0.0,406.24,SMB,4.0
ORD-103156,2023-12-27,North America,Mexico,Beauty,Matte Lipstick,web,2,66.85,0.0,133.7,Consumer,1.0
ORD-103826,2023-12-27,North America,Mexico,Electronics,4K Monitor,partner,2,297.22,0.05,564.72,Consumer,1.0
ORD-104883,2023-12-27,North America,Mexico,Electronics,Smart Watch,marketplace,1,200.69,0.05,190.66,Consumer,2.0
ORD-100754,2023-12-28,North America,Canada,Sports,Yoga Mat Pro,web,4,216.99,0.0,867.96,Consumer,4.0
ORD-100805,2023-12-28,APAC,Singapore,Sports,Trail Runners,web,3,109.29,0.1,295.08,SMB,10.0
ORD-102676,2023-12-28,LATAM,Chile,Sports,Trail Runners,partner,3,154.04,0.0,462.12,Consumer,11.0
ORD-102725,2023-12-28,LATAM,Brazil,Electronics,Smart Watch,partner,3,662.66,0.0,1987.98,Consumer,9.0
ORD-103188,2023-12-28,North America,Canada,Electronics,4K Monitor,web,2,350.14,0.05,665.27,SMB,3.0
ORD-103803,2023-12-28,EMEA,France,Electronics,Noise Buds,marketplace,2,279.13,0.0,558.26,Consumer,1.0
ORD-100011,2023-12-29,EMEA,Italy,Home,Espresso Maker,web,3,42.52,0.05,121.18,Consumer,4.0
ORD-101265,2023-12-29,APAC,India,Beauty,Serum Vitamin C,web,2,44.3,0.0,88.6,Consumer,7.0
ORD-103573,2023-12-29,LATAM,Chile,Electronics,Laptop Air 13,web,4,353.0,0.15,1200.2,Consumer,8.0
ORD-104024,2023-12-29,North America,United States,Sports,Trail Runners,web,1,135.73,0.15,115.37,SMB,4.0
ORD-104216,2023-12-29,North America,Canada,Beauty,Serum Vitamin C,web,3,58.38,0.1,157.63,SMB,3.0
ORD-104340,2023-12-29,North America,Canada,Home,Cast Iron Pan,web,5,69.04,0.05,327.94,Consumer,3.0
ORD-100416,2023-12-30,EMEA,France,Home,Desk Lamp,web,4,37.14,0.0,148.56,Consumer,5.0
ORD-101018,2023-12-30,LATAM,Argentina,Sports,Carbon Racket,web,4,91.85,0.15,312.29,Consumer,8.0
ORD-102089,2023-12-30,North America,Mexico,Home,Espresso Maker,web,2,45.64,0.1,82.15,Consumer,5.0
ORD-102556,2023-12-30,EMEA,Germany,Electronics,Noise Buds,marketplace,2,257.64,0.0,515.28,Consumer,3.0
ORD-103930,2023-12-30,EMEA,France,Sports,Yoga Mat Pro,marketplace,2,74.62,0.15,126.85,Consumer,
ORD-104993,2023-12-30,EMEA,France,Sports,Carbon Racket,web,6,117.94,0.1,636.88,SMB,1.0
ORD-100822,2023-12-31,North America,United States,Grocery,Olive Oil 750ml,retail,3,676.64,0.2,1623.94,SMB,1.0
ORD-100840,2023-12-31,North America,Mexico,Beauty,Serum Vitamin C,marketplace,2,30.08,0.0,60.16,SMB,6.0
ORD-101290,2023-12-31,North America,Mexico,Electronics,4K Monitor,web,3,411.01,0.0,1233.03,SMB,10.0
ORD-101887,2023-12-31,North America,United States,Grocery,Olive Oil 750ml,partner,3,19.83,0.05,56.52,SMB,1.0
ORD-102146,2023-12-31,North America,Canada,Sports,Carbon Racket,web,6,133.6,0.2,641.28,Enterprise,6.0
ORD-103020,2023-12-31,EMEA,Italy,Grocery,Dark Chocolate 90%,partner,7,24.58,0.05,163.46,Enterprise,3.0
ORD-103072,2023-12-31,North America,United States,Electronics,Noise Buds,web,7,433.57,0.2,2427.99,Enterprise,1.0
ORD-100543,2024-01-01,EMEA,Spain,Sports,Trail Runners,retail,4,233.97,0.1,842.29,SMB,4.0
ORD-100611,2024-01-01,EMEA,Germany,Electronics,4K Monitor,retail,3,159.67,0.2,383.21,SMB,3.0
ORD-101138,2024-01-01,APAC,Japan,Home,Cotton Duvet,web,2,33.73,0.1,60.71,Consumer,12.0
ORD-101525,2024-01-01,EMEA,France,Sports,Trail Runners,marketplace,3,137.31,0.1,370.74,SMB,5.0
ORD-101794,2024-01-01,EMEA,United Kingdom,Electronics,Laptop Air 13,marketplace,3,162.84,0.05,464.09,SMB,2.0
ORD-102724,2024-01-01,North America,Mexico,Electronics,Noise Buds,retail,6,330.66,0.05,1884.76,Enterprise,1.0
ORD-102731,2024-01-01,North America,Mexico,Beauty,Argan Shampoo,web,3,30.05,0.0,90.15,SMB,2.0
ORD-104006,2024-01-01,North America,Canada,Sports,Carbon Racket,web,3,102.78,0.0,308.34,Consumer,7.0
ORD-104450,2024-01-01,North America,Canada,Home,Cast Iron Pan,web,1,36.67,0.0,36.67,Consumer,2.0
ORD-104827,2024-01-01,LATAM,Argentina,Home,Desk Lamp,web,6,44.7,0.15,227.97,Enterprise,8.0
ORD-100457,2024-01-02,North America,Canada,Electronics,Smart Watch,retail,4,306.08,0.0,1224.32,SMB,1.0
ORD-101736,2024-01-02,LATAM,Argentina,Beauty,Argan Shampoo,marketplace,3,23.65,0.2,56.76,SMB,3.0
ORD-102949,2024-01-02,North America,Canada,Home,Espresso Maker,web,5,65.83,0.0,329.15,Consumer,4.0
ORD-102967,2024-01-02,North America,United States,Sports,Carbon Racket,marketplace,2,99.87,0.0,199.74,Consumer,1.0
ORD-103444,2024-01-02,North America,United States,Sports,Trail Runners,retail,3,98.15,0.1,265.01,Consumer,3.0
ORD-103544,2024-01-02,EMEA,France,Home,Desk Lamp,web,3,182.6,0.1,493.02,Consumer,3.0
ORD-103793,2024-01-02,North America,United States,Electronics,Noise Buds,web,3,263.76,0.1,712.15,SMB,1.0
ORD-104288,2024-01-02,North America,United States,Electronics,Noise Buds,retail,3,186.51,0.0,559.53,Consumer,7.0
ORD-104955,2024-01-02,APAC,Australia,Home,Espresso Maker,retail,2,67.52,0.15,114.78,SMB,8.0
ORD-102876,2024-01-03,APAC,India,Electronics,Laptop Air 13,web,4,153.25,0.1,551.7,Consumer,11.0
ORD-101590,2024-01-04,APAC,Singapore,Grocery,Dark Chocolate 90%,retail,6,24.38,0.3,102.4,Enterprise,7.0
ORD-102108,2024-01-04,APAC,India,Electronics,Smart Watch,retail,3,392.42,0.0,1177.26,Consumer,7.0
ORD-102622,2024-01-04,LATAM,Argentina,Beauty,Matte Lipstick,marketplace,2,23.26,0.0,46.52,Consumer,12.0
ORD-102753,2024-01-04,APAC,Singapore,Grocery,Dark Chocolate 90%,web,8,26.78,0.1,192.82,Consumer,6.0
ORD-104117,2024-01-04,North America,Canada,Electronics,Laptop Air 13,retail,2,189.75,0.05,360.52,Consumer,1.0
ORD-104149,2024-01-04,LATAM,Brazil,Sports,Yoga Mat Pro,web,2,102.23,0.0,204.46,SMB,6.0
ORD-104235,2024-01-04,EMEA,Italy,Electronics,Smart Watch,marketplace,5,219.1,0.0,1095.5,Consumer,6.0
ORD-104317,2024-01-04,EMEA,Germany,Home,Cotton Duvet,web,5,54.2,0.1,243.9,Enterprise,3.0
ORD-100118,2024-01-05,North America,Canada,Beauty,Argan Shampoo,web,4,45.96,0.05,174.65,SMB,1.0
ORD-100326,2024-01-05,APAC,Japan,Home,Cotton Duvet,marketplace,3,49.88,0.05,142.16,Consumer,4.0
ORD-100534,2024-01-05,North America,Mexico,Home,Cotton Duvet,retail,2,31.27,0.0,62.54,Consumer,5.0
ORD-101188,2024-01-05,APAC,Singapore,Electronics,4K Monitor,retail,3,354.55,0.0,1063.65,Consumer,5.0
ORD-101671,2024-01-05,EMEA,Spain,Sports,Yoga Mat Pro,marketplace,2,238.78,0.05,453.68,Consumer,7.0
ORD-101692,2024-01-05,North America,Canada,Home,Espresso Maker,web,3,43.93,0.0,131.79,Consumer,4.0
ORD-102132,2024-01-05,North America,Canada,Sports,Trail Runners,retail,4,339.63,0.0,1358.52,Consumer,3.0
